bangumi_id,year,title,old_type,new_type,bangumi_platform,has_tv_relation,classification_reason,bangumi_tags,vote_count,score_visible
414669,1980,11只猫,theatrical,theatrical,3,no,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,1,no
426715,1980,三千里寻母记 剧场版,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,3,no
220040,1980,小诚,theatrical,theatrical,3,no,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,5,no
74532,1980,永远的大和号,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,58,yes
311842,1980,,other,other,3,no,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,剧场版,2,no
143040,1980,人造人009 超银河传说,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,16,no
377942,1981,冰冻之夜,theatrical,theatrical,3,no,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,0,no
653904,1981,塔罗的诞生,movie,movie,3,no,未发现与 TV 动画的强关联，归入动画电影,剧场版,0,no
312028,1981,无尽乐园,movie,movie,3,no,同时含剧场版与电影标签但无 TV 系列关系，归入动画电影,剧场版,7,no
598086,1981,汪汪，着火啦汪！,other,other,3,no,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,剧场版 / 原创 / 子供向,1,no
360269,1981,龙之泪,theatrical,theatrical,3,no,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版 / 小说改,2,no
432862,1981,,theatrical,theatrical,3,no,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,1,no
432863,1981,,theatrical,theatrical,3,no,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,1,no
544837,1981,,movie,movie,3,no,同时含剧场版与原创标签，并有电影证据或无 TV 系列关系，归入动画电影,剧场版 / 原创 / 子供向,2,no
113676,1981,世界名作童话 天鹅湖,theatrical,theatrical,3,no,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,33,yes
436,1981,哆啦A梦:大雄的宇宙开拓史,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,科幻 / 喜剧 / 剧场版 / 漫画改 / 子供向,639,yes
32489,1981,小小独角兽,movie,movie,3,no,同时含剧场版与电影标签但无 TV 系列关系，归入动画电影,剧场版,31,yes
220073,1981,山田茂 剧场版,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,1,no
424332,1981,怪物太郎 前往怪物岛的招待,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,0,no
38435,1981,机动战士高达 剧场版,other,other,3,no,标题或番组计划普通标签标记为总集篇，按统一规则归入其他,科幻 / 剧场版 / 原创,1357,yes
311838,1981,"聪明的一休 露姬,春天到了!",theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,6,no
52771,1981,夏季之门,theatrical,theatrical,3,no,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,139,yes
103968,1981,恶魔与公主,theatrical,theatrical,3,no,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,2,no
63929,1981,小麻烦千惠 剧场版,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版 / 漫画改,109,yes
326201,1981,碰丁先生传,theatrical,theatrical,3,no,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,4,no
67755,1981,剧场版 明日之丈2,other,other,3,yes,标题或番组计划普通标签标记为总集篇，按统一规则归入其他,剧场版 / 漫画改,134,yes
657657,1981,青少棒扬威记 剧场版,theatrical,theatrical,3,yes,与既有 TV 动画处于同一强关联作品链，归入剧场版,剧场版,0,no
38436,1981,机动战士高达 剧场版II 哀·战士,other,other,3,no,标题或番组计划普通标签标记为总集篇，按统一规则归入其他,科幻 / 剧场版 / 机战 / 原创,1304,yes
106359,1981,天狼星的传说,theatrical,theatrical,3,no,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,9,no
47011,1981,阿拉蕾 hello!不可思议岛,theatrical,theatrical,3,yes,同时含剧场版与电影标签，且与 TV 系列存在关联，归入剧场版,科幻 / 喜剧 / 剧场版 / 漫画改 / 冒险,21,no
296869,1981,松鼠的冒险,movie,movie,3,no,同时含剧场版与电影标签但无 TV 系列关系，归入动画电影,剧场版,0,no
312001,1981,21卫门:欢迎来到宇宙!,theatrical,theatrical,3,yes,同时含剧场版与电影标签，且与 TV 系列存在关联，归入剧场版,剧场版,4,no
33922,1981,再见 银河铁道999 安卓梅达终点站,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,158,yes
121739,1981,哆啦A梦:我是桃太郎的什么呢?,other,other,3,yes,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,剧场版 / 漫画改,107,yes
128530,1981,雪,theatrical,theatrical,3,no,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,8,no
220070,1981,莲如与母亲,movie,movie,3,no,同时含剧场版与电影标签但无 TV 系列关系，归入动画电影,剧场版,0,no
456649,1981,,theatrical,theatrical,3,no,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,1,no
220031,1981,漫画 花的科长,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,0,no
37278,1981,宇宙战士巴鲁迪奥斯 剧场版,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,52,yes
592318,1982,小飞鱼生病了,other,other,3,no,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,短片 / 剧场版,1,no
587904,1982,我是小象消防队,other,other,3,no,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,短片 / 剧场版 / 子供向 / 日常 / 职场,1,no
212129,1982,阿金的净琉璃,theatrical,theatrical,3,no,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,5,no
312251,1982,,theatrical,theatrical,3,no,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,0,no
432864,1982,,theatrical,theatrical,3,no,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,1,no
17351,1982,大提琴手高修,theatrical,theatrical,3,no,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版 / 小说改,195,yes
159760,1982,,theatrical,theatrical,3,yes,同时含剧场版与电影标签，且与 TV 系列存在关联，归入剧场版,剧场版,3,no
113665,1982,世界名作童话 阿拉丁与魔法神灯,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,7,no
375087,1982,剧场版 小狗亚斑,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,0,no
437,1982,哆啦A梦：大雄的大魔境,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,科幻 / 喜剧 / 剧场版 / 漫画改 / 子供向,679,yes
312240,1982,忍者哈特利 忍法绘日记之卷,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,1,no
220081,1982,怪物太郎 恶魔之剑,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,0,no
38437,1982,机动战士高达 剧场版Ⅲ 相逢在宇宙,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,科幻 / 剧场版 / 原创,1309,yes
220080,1982,,theatrical,theatrical,3,no,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,3,no
131173,1982,战国魔神豪将军 剧场版,other,other,3,yes,标题或番组计划普通标签标记为总集篇，按统一规则归入其他,剧场版,15,no
212458,1982,绿野仙踪,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,12,no
67751,1982,哥普拉 剧场版,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,科幻 / 剧场版 / 惊悚 / 漫画改 / 战斗 / 冒险,100,yes
23304,1982,传说巨神伊迪安 发动篇,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,科幻 / 剧场版 / 原创,994,yes
23305,1982,传说巨神伊迪安 接触篇,other,other,3,yes,标题或番组计划普通标签标记为总集篇，按统一规则归入其他,剧场版 / 原创,371,yes
82718,1982,阿拉蕾 哦呦呦！宇宙大冒险,theatrical,theatrical,3,yes,同时含剧场版与电影标签，且与 TV 系列存在关联，归入剧场版,科幻 / 喜剧 / 剧场版 / 漫画改 / 冒险,14,no
127779,1982,我青春的世外桃源,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,62,yes
108279,1982,特搜机械队21C,other,other,3,no,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,剧场版,20,no
312242,1982,巨人之星 剧场版(1982),theatrical,theatrical,3,yes,同时含剧场版与电影标签，且与 TV 系列存在关联，归入剧场版,剧场版,0,no
600708,1982,拇指姑娘,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版 / 奇幻 / 子供向 / 日常 / 小说改,1,no
111330,1982,对马丸-再见冲绳-,theatrical,theatrical,3,no,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,4,no
215022,1982,六神合体 剧场版,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,10,no
692057,1983,图形的发现 奠定数学的人们,movie,movie,3,no,未发现与 TV 动画的强关联，归入动画电影,剧场版,0,no
654769,1983,奇洛的树，快快长大吧,movie,movie,3,no,未发现与 TV 动画的强关联，归入动画电影,剧场版,0,no
446151,1983,少年与樱花,other,other,3,no,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,剧场版 / 小说改,2,no
101790,1983,月亮与公主,other,other,3,no,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,剧场版,12,no
40001,1983,福星小子1 爱星球之恋,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版 / 漫画改,207,yes
438,1983,哆啦A梦：大雄的海底鬼岩城,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,科幻 / 喜剧 / 剧场版 / 漫画改 / 子供向,650,yes
74199,1983,宇宙先锋,theatrical,theatrical,3,no,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,51,yes
312714,1983,小超人帕门：鸟人来了！！,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,4,no
8364,1983,幻魔大战,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版 / 漫画改,119,yes
424333,1983,忍者哈特利 家乡大作战之卷,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,1,no
218028,1983,漫画伊索物语,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,0,no
82719,1983,阿拉蕾 哦呦呦！环球大比赛,theatrical,theatrical,3,yes,同时含剧场版与电影标签，且与 TV 系列存在关联，归入剧场版,科幻 / 喜剧 / 剧场版 / 漫画改 / 冒险,15,no
74534,1983,宇宙战舰大和号 完结篇,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,52,yes
381168,1983,,theatrical,theatrical,3,no,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,0,no
530314,1983,杰里米的树,theatrical,theatrical,3,no,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,2,no
104004,1983,神奇的太空旅行,theatrical,theatrical,3,no,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,6,no
52783,1983,骷髅13 剧场版,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版 / 漫画改,224,yes
692059,1983,愤怒的地藏,theatrical,theatrical,3,no,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版 / 小说改,0,no
112450,1983,回力车达格拉姆,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,14,no
47673,1983,太阳之牙达格拉姆文书,other,other,3,no,标题或番组计划普通标签标记为总集篇，按统一规则归入其他,剧场版,57,yes
192783,1983,萨芬格尔·涂鸦,other,other,3,no,标题或番组计划普通标签标记为总集篇，按统一规则归入其他,剧场版,21,no
449224,1983,巴塔利洛 星尘计划,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,4,no
79790,1983,小小独角兽之魔法岛,movie,movie,3,no,同时含剧场版与电影标签但无 TV 系列关系，归入动画电影,剧场版,20,no
54297,1983,赤脚阿元,movie,movie,3,no,同时含剧场版与电影标签但无 TV 系列关系，归入动画电影,剧场版 / 漫画改,150,yes
549248,1983,最后的冠军 剧场版,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,0,no
620108,1983,宇宙战舰大和号 完结篇 70mm版,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,0,no
26594,1983,宇宙战争,other,other,2,no,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,科幻 / OVA / 原创,272,yes
38966,1984,棉花国之星,theatrical,theatrical,3,no,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版 / 漫画改,105,yes
40003,1984,福星小子2 绮丽梦中人,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版 / 漫画改,1548,yes
314865,1984,冒险者们 刚巴与七位伙伴,theatrical,theatrical,3,yes,同时含剧场版与电影标签，且与 TV 系列存在关联，归入剧场版,剧场版,5,no
110780,1984,少年肯尼亚,theatrical,theatrical,3,no,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,6,no
72554,1984,名侦探福尔摩斯 蓝柘榴石之卷/海底的财宝之卷,theatrical,theatrical,3,yes,同时含剧场版与电影标签，且与 TV 系列存在关联，归入剧场版,喜剧 / 剧场版 / 悬疑 / 推理 / 子供向 / 小说改,44,yes
25418,1984,未来少年柯南特别篇 巨大机毒蛾号的复活,other,other,3,yes,标题或番组计划普通标签标记为总集篇，按统一规则归入其他,科幻 / 剧场版 / 冒险,14,no
106691,1984,超人洛克,theatrical,theatrical,3,no,番组计划用户标签标注为剧场版，且无总集篇标签,科幻 / 剧场版 / 漫画改,25,no
